"Бакалавр","6.020303","Філологія","93245","Навчально-науковий семінар з філології","Вибіркові навчальні дисципліни","1.5","4","Осінній семестр","Курс присвячено українській драматургії першої половини ХХ ст. Передбачено поглиблене ознайомлення з різноманітними явищами в українській драматургії першої половини ХХ ст., із жанровими, стильовими та проблемними пошуками драматургів, основами теорії драми й театру. Практична робота з драматичними текстами - аналіз, інтерпретація, експлікація. Після закінчення навчально-наукового семінару заплановано видання наукових розвідок студентів.",
"Бакалавр","6.020303","Філологія","93246","Професійний переклад з англійської мови","Вибіркові навчальні дисципліни","3","3","Весняний семестр","Курс професійного перекладу має на меті розробити й удосконалити практичні навички, необхідні майбутньому перекладачеві. Особливий наголос робиться на відтворенні лексикологічних і граматичних складнощів англійської мови українською й української англійською. Закладаються основи фахового редагування перекладів. Розглядаються різні перекладацькі моделі адекватної передачі особливостей оригіналу. Особлива увага приділяється перекладові з української мови на англійську.",
"Бакалавр","6.020303","Філологія","93247","Професійний переклад з тюркських мов","Вибіркові навчальні дисципліни","3","3","Осінній семестр","",
"Бакалавр","6.020303","Філологія","93248","Старослов`янська мова","Нормативні навчальні дисципліни та практика","3","2","Весняний семестр","Старослов'янська мова - базова дисципліна для професійної підготовки філолога, гуманітарія-славіста. Курс містить основні відомості про старослов'янську мову, її фонетичну і граматичну будову, походження, джерела вивчення, місце серед інших слов'янських.",
"Бакалавр","6.020303","Філологія","93249","Вступ до соціолінгвістики","Вибіркові навчальні дисципліни","2","2","Додатковий період весняного семестру","Завдання спецкурсу - ознайомити студентів із проблематикою, понятійним апаратом і методикою соціолінгвістики. З-поміж широкого кола проблем, пов'язаних із соціальними аспектами функціонування мови, основну увагу планується приділити актуальним для України питанням дослідження мовної ситуації, специфіки українсько-російського білінгвізму, побутування української мови у двомовному суспільстві, утворення змішаних форм мовлення. До спецкурсу входить також вивчення досвіду мовних політик зарубіжних країн та визначення практичних завдань мовної політики України.",
"Бакалавр","6.020303","Філологія","93250","Українська література - 2 (література XIX ст.)","Нормативні навчальні дисципліни та практика","3","3","Осінній семестр","Історія української літератури XIX ст.: основні етапи, провідні закономірності та національна специфіка її розвитку, жанрово-стильові особливості, творчість окремих письменників (І.П.Котляревський, Г.Ф.Квітка-Основ'яненко, Т.Г.Шевченко, П.Куліш, І.С.Нечуй-Левицький, Панас Мирний, І.Я.Франко, М.М.Коцюбинський та ін.), висвітлення явищ української літератури XIX ст. в європейському контексті.",
"Бакалавр","6.020303","Філологія","93250","Українська література - 2 (література XIX ст.)","Нормативні навчальні дисципліни та практика","3","3","Весняний семестр","Історія української літератури XIX ст.: основні етапи, провідні закономірності та національна специфіка її розвитку, жанрово-стильові особливості, творчість окремих письменників (І.П.Котляревський, Г.Ф.Квітка-Основ'яненко, Т.Г.Шевченко, П.Куліш, І.С.Нечуй-Левицький, Панас Мирний, І.Я.Франко, М.М.Коцюбинський та ін.), висвітлення явищ української літератури XIX ст. в європейському контексті.",
"Бакалавр","6.020303","Філологія","93251","Курсова робота з мовознавства","Вибіркові навчальні дисципліни","1","2","Додатковий період весняного семестру","Завдання курсової роботи – прищепити студентам навички самостійної праці (робити огляд наукової літератури, аналізувати різні підходи, формулювати власні висновки).",
"Бакалавр","6.020303","Філологія","93252","Українська мова  як іноземна (середній рівень)","Вибіркові навчальні дисципліни","4.5","2","Осінній семестр","",
"Бакалавр","6.020303","Філологія","93253","Одна з слов`янських мов( пол.,чеськ,хорв,болг)","Вибіркові навчальні дисципліни","3","3","Осінній семестр","У запропонованому курсі вивчаються елементи краєзнавства, основні риси слов'янських мов і періоди іхнього розвитку, особливості фонетики, орфоепії та орфографії.
Значна увага приділяється засвоєнню лексики слов'янських мов, знанню лексичних тем, використанню творчих завдань, вивченню морфології та синтаксису слов'янських мов.
",
"Бакалавр","6.020303","Філологія","93253","Одна з слов`янських мов( пол.,чеськ,хорв,болг)","Вибіркові навчальні дисципліни","3","3","Весняний семестр","У запропонованому курсі вивчаються елементи краєзнавства, основні риси слов'янських мов і періоди іхнього розвитку, особливості фонетики, орфоепії та орфографії.
Значна увага приділяється засвоєнню лексики слов'янських мов, знанню лексичних тем, використанню творчих завдань, вивченню морфології та синтаксису слов'янських мов.
",
"Бакалавр","6.020303","Філологія","93254","Актуальні питання сучасної української літератури","Вибіркові навчальні дисципліни","2","3","Додатковий період весняного семестру","У цьому авторському курсі може акцентуватися увага на окремих літературних явищах, постатях, проблемах, закономірностях української літератури останніх десятиліть. Дисципліна виставляється на студентський запис за умови відповідних пропозицій від викладацького складу кафедри або запрошених фахівців.

",
"Бакалавр","6.020303","Філологія","93255","Методика викладання української мови як рідної та іноземної","Вибіркові навчальні дисципліни","3","4","Весняний семестр","",
"Бакалавр","6.020303","Філологія","93256","Шістдесятництво в контексті української культури II-ї половини XX ст.","Вибіркові навчальні дисципліни","2","2","Додатковий період весняного семестру","",
"Бакалавр","6.020303","Філологія","93257","Постколоніалізм і література","Вибіркові навчальні дисципліни","2","3","Весняний семестр","",
"Бакалавр","6.020303","Філологія","93258","Турецька мова","Вибіркові навчальні дисципліни","3","3","Осінній семестр","У запропонованому курсі вивчається вступ до турецької мови, фонетика турецької мови, морфологія (іменники, прикметники, прислівники, займенники і т.д.) у турецькій мові, синтаксис та основи літературного аналізу тексту.",
"Бакалавр","6.020303","Філологія","93258","Турецька мова","Вибіркові навчальні дисципліни","3","3","Весняний семестр","У запропонованому курсі вивчається вступ до турецької мови, фонетика турецької мови, морфологія (іменники, прикметники, прислівники, займенники і т.д.) у турецькій мові, синтаксис та основи літературного аналізу тексту.",
"Бакалавр","6.020303","Філологія","93259","Школи і напрями сучасного літературознавства","Вибіркові навчальні дисципліни","2","4","Осінній семестр","",
"Бакалавр","6.020303","Філологія","93260","Теорія і практика перекладу","Вибіркові навчальні дисципліни","2","3","Додатковий період весняного семестру","Основні тенденції еволюції світового та вітчизняного художнього перекладу. Загальнотеоретичні перекладацькі проблеми. Конкретні різновиди перекладу залежно від жанру першотвору. Лінгвістичні та літературознавчі аспекти відтворення оригіналу. Проблема перекладності й адекватності перекладу. Часткове і загальне в перекладі. Єдність форми та змісту. Актуальні і дискусійні питання теорії та практики перекладу.",
"Бакалавр","6.020303","Філологія","93261","Модерна драма XX ст. Європи та Америки","Вибіркові навчальні дисципліни","2","3","Додатковий період весняного семестру","",
"Бакалавр","6.020303","Філологія","93262","Основи зіставного мовознавства","Нормативні навчальні дисципліни та практика","3","4","Осінній семестр","У запропонованому курсі здійснюється аналіз основних понять зіставного мовознавства на рівні сучасних досягнень лінгвістики, розкривається методика і принципи зіставних досліджень, з'ясовуються спільні і відмінні риси мов світу на структурному рівні.",
"Бакалавр","6.020303","Філологія","93263","Актуальні питання теорії літератури","Вибіркові навчальні дисципліни","2","3","Додатковий період весняного семестру","Увага може зосереджуватися на окремих теоретичних концепціях, проблемах, закономірностях, періодах розвитку світової літературно-критичної думки. Дисципліна виставляється на студентський запис за умови відповідних пропозицій від викладацького складу кафедри або запрошених фахівців.",
"Бакалавр","6.020303","Філологія","93264","Актуальні питання літературної компаративістики","Вибіркові навчальні дисципліни","2","4","Осінній семестр","Курс читається за умови відповідних пропозицій від викладачів кафедри або запрошених фахівців. У ньому може акцентуватися увага на окремих питаннях літературної компаративістики: історії порівняльного літературознавства, його шкіл; своєрідності окремих художніх систем у різних національних літературах; проблемі національних літератур і їхніх міжнаціональних контекстах; дослідженні взаємозв'язків літератури з іншими видами мистецтв тощо.
Метою курсу з умовною назвою ""Шляхами Дон Кіхота"" є розгляд історії символічної репрезентації образу Дон Кіхота у світовій, українській філософії, культурі, літературі та аудіовізуальних мистецтвах. Під час лекцій і семінарських занять буде розглянуто наступні теми:
1)	Основні філософські підходи до інтерпретації ""донкіхотизму"";
2)	""Донкіхотизм"" у світовій та українській літературі;
3)	Український ""докіхотизм"" і європейська ідентичність України;
4)	Іконологія ""донкіхотівського міфу"" (ілюстрації, образотворчі мистецтва, пам'ятники, монети, іграшки, сувеніри тощо);
5)	Образ Дон Кіхота і кінематограф;
6)	Образ Дон Кіхота в українському мистецтві. 

",
"Бакалавр","6.020303","Філологія","93265","Основи літературної творчості","Вибіркові навчальні дисципліни","2","2","Осінній семестр","Курс пов'язаний з літературознавством, психологією, теорією комунікацій та стилістикою української мови й покликаний допомогти студентам навчитися точно і грамотно висловлювати свої думки на письмі. Виконуючи творчі завдання, вони повинні засвоїти основи композиції, ""закони"" різних жанрів літературної творчості (критичної, художньої, публіцистичної), набути практичних навичок планування тексту, володіння стилем тощо.",
"Бакалавр","6.020303","Філологія","93265","Основи літературної творчості","Вибіркові навчальні дисципліни","2","2","Весняний семестр","Курс пов'язаний з літературознавством, психологією, теорією комунікацій та стилістикою української мови й покликаний допомогти студентам навчитися точно і грамотно висловлювати свої думки на письмі. Виконуючи творчі завдання, вони повинні засвоїти основи композиції, ""закони"" різних жанрів літературної творчості (критичної, художньої, публіцистичної), набути практичних навичок планування тексту, володіння стилем тощо.",
"Бакалавр","6.020303","Філологія","93266","Давньогрецька мова","Вибіркові навчальні дисципліни","3","2","Осінній семестр","Навики читання текстів, переважно історичного та філософського змісту.",
"Бакалавр","6.020303","Філологія","93266","Давньогрецька мова","Вибіркові навчальні дисципліни","3","2","Весняний семестр","Навики читання текстів, переважно історичного та філософського змісту.",
"Бакалавр","6.020303","Філологія","93269","Актуальні проблеми історії зарубіжної літератури","Вибіркові навчальні дисципліни","2","3","Додатковий період весняного семестру","У цьому курсі може поглиблено аналізуватися будь-яка проблема, пов'язана з історією та методологією вивчення світової літератури від Середньовіччя до сьогодення.

",
"Бакалавр","6.020303","Філологія","93270","Сучасна українська література","Нормативні навчальні дисципліни та практика","2","3","Осінній семестр","",
"Бакалавр","6.020303","Філологія","93270","Сучасна українська література","Нормативні навчальні дисципліни та практика","3","3","Весняний семестр","",
"Бакалавр","6.020303","Філологія","93271","Проблеми української ономастики","Вибіркові навчальні дисципліни","2","3","Додатковий період весняного семестру","Ономастика вивчає власні назви, які кількісно переважають над загальними і мають специфічні ознаки. У слов'янських мовах функціонують різні класи і розряди власних назв: антропоніми, топоніми, ойконіми, ергоніми, урбаноніми, теоніми, астроніми, зооніми та ін. Вивчення їх походження, внутрішньої форми та структури дає цінну інформацію про історію, культуру, природні умови, суспільно-політичний розвиток слов'ян у різні хронологічні періоди.",
"Бакалавр","6.020303","Філологія","93272","Курсова робота (філологія)","Нормативні навчальні дисципліни та практика","1","2","Додатковий період весняного семестру","Одна із форм самостійного науково-дослідницького пошуку, яка виявляє знання студентів із фахових дисциплін і рівень загальногуманітарної підготовки, здатність до самостійного мислення, вміння робити глибокий літературознавчий аналіз художніх творів, узагальнення і висновки. Робота має відзначатися належним теоретичним рівнем, концептуальністю, глибоким осмисленням означених проблем, вмотивованим використанням методологічної і науково-критичної літератури. 

",
"Бакалавр","6.020303","Філологія","93273","Американська велика проза XX ст.","Вибіркові навчальні дисципліни","2","3","Осінній семестр","",
"Бакалавр","6.020303","Філологія","93274","Література і мистецтво: проблеми взаємодії","Вибіркові навчальні дисципліни","2","4","Весняний семестр","",
"Бакалавр","6.020303","Філологія","93275","Українська діалектологія","Нормативні навчальні дисципліни та практика","3","2","Весняний семестр","Курс має на меті показати значення діалектної мови як об'єкта дослідження, цінність даних діалектології для історії мови, етнолінгвістики, етнографії, фольклористики. У курсі заплановано вивчення сучасного діалектного поділу української мови та характерних рис будови говорів у різних частинах етнічної території, проблем взаємодії народних говорів з літературною мовою; ознайомлення з актуальними дослідженнями в національних та міжнародних наукових програмах.",
"Бакалавр","6.020303","Філологія","93276","Стилі і напрями зарубіжної літератури XX ст.","Вибіркові навчальні дисципліни","2","4","Осінній семестр","",
"Бакалавр","6.020303","Філологія","93277","Світова література - 2 (література ХІХ ст.)","Нормативні навчальні дисципліни та практика","3","2","Осінній семестр","Курс історії зарубіжної літератури XIX ст. передбачає вивчення основних етапів і художніх явищ літературної епохи кінця XVIII - XIX ст. у країнах Західної Європи та США. Аналіз художніх текстів, мистецьких пошуків авторів зазначеного періоду на основі сучасних інтерпретаційних моделей враховує культурно-історичний контекст, динаміку літературного процесу, взаємодію літературних напрямків. Розкриваються особливості проявлення літературних напрямків і течій XIX ст. на різних національних ґрунтах.
Розгляд літературного XIX сторіччя відкривається ознайомленням з романтичними процесами у німецькій літературі, де найраніше втілилися новітні світоглядні та художні інтенції доби. Простежується передумови становлення, своєрідність художнього втілення романтичного напрямку в інших національних літературах. Реалізм та натуралізм у європейських літературах XIX сторіччя вивчається на прикладі творчості характерних авторів з розкриттям особливостей індивідуальних стилів. Висвітлюється стильове і жанрове розмаїття, новітні тенденції у літературі останньої третини XIX ст.

",
"Бакалавр","6.020303","Філологія","93277","Світова література - 2 (література ХІХ ст.)","Нормативні навчальні дисципліни та практика","3","2","Весняний семестр","Курс історії зарубіжної літератури XIX ст. передбачає вивчення основних етапів і художніх явищ літературної епохи кінця XVIII - XIX ст. у країнах Західної Європи та США. Аналіз художніх текстів, мистецьких пошуків авторів зазначеного періоду на основі сучасних інтерпретаційних моделей враховує культурно-історичний контекст, динаміку літературного процесу, взаємодію літературних напрямків. Розкриваються особливості проявлення літературних напрямків і течій XIX ст. на різних національних ґрунтах.
Розгляд літературного XIX сторіччя відкривається ознайомленням з романтичними процесами у німецькій літературі, де найраніше втілилися новітні світоглядні та художні інтенції доби. Простежується передумови становлення, своєрідність художнього втілення романтичного напрямку в інших національних літературах. Реалізм та натуралізм у європейських літературах XIX сторіччя вивчається на прикладі творчості характерних авторів з розкриттям особливостей індивідуальних стилів. Висвітлюється стильове і жанрове розмаїття, новітні тенденції у літературі останньої третини XIX ст.

",
"Бакалавр","6.020303","Філологія","93278","Гендерні аспекти романтизму","Вибіркові навчальні дисципліни","2","3","Весняний семестр","На репрезентативному матеріалі літератури європейського та північноамериканського романтизму пропонується проаналізувати роль і місце жінки в суспільному та мистецькому дискурсі епохи. Передбачається розглянути такі питання як:
""	Жінка - автор
""	Жінка - символ
""	Жінка - муза
Методологічний інструментарій курсу - ґендерні студії. 

",
"Бакалавр","6.020303","Філологія","93279","Актуальні проблеми вивчення літератури соцреалізму","Вибіркові навчальні дисципліни","2","2","Додатковий період весняного семестру","На матеріалі української, російської, польської моделей соцреалізму аналізуватиметься специфіка розвитку літератури в кожній із цих національних систем. Формула ""мистецтво має бути соціалістичним за змістом і національне за формою"" в окремих випадках дозволяла розвиток літератури у контексті національних традицій, звісно, в адаптованому, згідно з партійними вимогами, вигляді. Мета курсу - розглянути феномен соцреалізму в контексті протистояння національного літературно-мистецького процесу суспільно-політичному тоталітарному пресу, великою мірою зумовленого російським імперським мисленням. Передбачається аналіз творчості А.Головка, Івана Ле, О.Довженка, М.Стельмаха, О.Гончара, П.Загребельного та ін. Розглядатиметься також творчість представників російської радянської літератури: М.Горького, В.Шукшина, В.Распутіна, Б.Полевого і т.д. Пропонована методологія - постколоніальний аналіз.

",
"Бакалавр","6.020303","Філологія","93280","Вступ до літературознавства","Нормативні навчальні дисципліни та практика","4","2","Осінній семестр","Основи знань про літературу як вид мистецтва, її місце поміж інших явищ суспільної свідомості. Стадії розвитку художньої словесності й основні характеристики літературного процесу. Канони, напрями, стилі, роди, види, жанри літератури. Загальні відомості про літературний образ, художній час і простір. Характеристика літературного твору, його поетика. Курс розрахований на опанування основних категорій поетики, необхідних для вивчення теорії літератури та інших літературознавчих дисциплін.

",
"Бакалавр","6.020303","Філологія","93281","Практика музейна (ознайомча)","Нормативні навчальні дисципліни та практика","2","1","Додатковий період весняного семестру","",
"Бакалавр","6.020303","Філологія","93282","Українська мова як іноземна: теорія і практика викладання","Вибіркові навчальні дисципліни","2","2","Додатковий період весняного семестру","",
"Бакалавр","6.020303","Філологія","93283","Історія української мови","Нормативні навчальні дисципліни та практика","1","3","Осінній семестр","Історія української мови - базова дисципліна для професійної підготовки філолога-україніста, філолога-славіста, фахівця гуманітарного профілю. Курс містить основні відомості з історії української мови (історичної граматики та історії літературної мови), простежує процес формування фонетичної, граматичної і стилістичної будови, висвітлює проблеми походження, закріплення у правописі фонетичних і граматичних норм, особливості наукового дослідження. ",
"Бакалавр","6.020303","Філологія","93283","Історія української мови","Нормативні навчальні дисципліни та практика","3","3","Весняний семестр","Історія української мови - базова дисципліна для професійної підготовки філолога-україніста, філолога-славіста, фахівця гуманітарного профілю. Курс містить основні відомості з історії української мови (історичної граматики та історії літературної мови), простежує процес формування фонетичної, граматичної і стилістичної будови, висвітлює проблеми походження, закріплення у правописі фонетичних і граматичних норм, особливості наукового дослідження. ",
"Бакалавр","6.020301","Філософія","93284","Стилістика української мови","Нормативні навчальні дисципліни та практика","3","3","Осінній семестр","Курс передбачає ознайомлення з основами стилістики і культури мовлення, класифікацією стилів української мови, їх диференціацією, характерними рисами кожного стилю. Завданням курсу є також практичне оволодіння студентами навиками стилістичного аналізу текстів, редагування. Курс містить орфоепічний та орфографічний практикуми.",
"Бакалавр","6.020301","Філософія","93284","Стилістика української мови","Нормативні навчальні дисципліни та практика","2","3","Весняний семестр","Курс передбачає ознайомлення з основами стилістики і культури мовлення, класифікацією стилів української мови, їх диференціацією, характерними рисами кожного стилю. Завданням курсу є також практичне оволодіння студентами навиками стилістичного аналізу текстів, редагування. Курс містить орфоепічний та орфографічний практикуми.",
"Бакалавр","6.020303","Філологія","93285","""Вік Гете"" в німецькій літературі","Вибіркові навчальні дисципліни","2","2","Весняний семестр","Творчість Ґете у зв'язках і співвідношеннях з етапами розвитку німецької літератури цього часу (Буря і натиск; веймарський класицизм; рання романтика; пізня романтика). Завдання курсу - розглянути ""вік Ґете"", злам XVIII-XIX ст., в німецькій культурі як духовну цілісність. Розкривається спорідненість художніх ідей Ґете з ідеями Ляйбніца, Канта, Фіхте, Шиллера, філософів-романтиків Шеллінґа і Шлейєрмахера, з творчістю ранніх романтиків (Новаліса, Шлеґеля, Гельдерліна), кола Гейдельберзької школи романтиків (брати Грімм, Брентано), а також Клейста, Гофмана, Гайне та ін.
",
"Бакалавр","6.020303","Філологія","93286","Національні варіанти літератури XIX ст. (Романтизм. Реалізм)","Вибіркові навчальні дисципліни","2","3","Весняний семестр","",
"Бакалавр","6.020303","Філологія","93287","Методологія українського літературознавства","Вибіркові навчальні дисципліни","2","3","Весняний семестр","Розвиток літературно-критичної думки в Україні ХІХ-ХХ ст. Теоретичні погляди різних шкіл та постатей вітчизняного літературознавства (О.Потебня, М.Драгоманов, І.Франко, С.Єфремов, М.Євшан, М.Зеров, Д.Чижевський, О.Білецький та ін.). Сучасний стан українського літературознавства.",
"Бакалавр","6.020303","Філологія","93288","Українська література - 3 (література XX ст.)","Нормативні навчальні дисципліни та практика","2","3","Додатковий період весняного семестру","Основні етапи, провідні закономірності та національна специфіка української літератури XX ст. Літературний процес, його напрями і художні системи, визначні представники (О.Олесь, П.Тичина, В.Винниченко, Леся Українка, О.Кобилянська, Микола Хвильовий, М.Куліш, А.Дімаров, Б.Харчук, Ю.Андрухович та ін.). Історія української літератури розглядається цілісно, із урахуванням вітчизняних та закордонних відгалужень, контактно-генетичних зв'язків і типологічних відповідностей.

",
"Бакалавр","6.020303","Філологія","93288","Українська література - 3 (література XX ст.)","Нормативні навчальні дисципліни та практика","3","4","Осінній семестр","Основні етапи, провідні закономірності та національна специфіка української літератури XX ст. Літературний процес, його напрями і художні системи, визначні представники (О.Олесь, П.Тичина, В.Винниченко, Леся Українка, О.Кобилянська, Микола Хвильовий, М.Куліш, А.Дімаров, Б.Харчук, Ю.Андрухович та ін.). Історія української літератури розглядається цілісно, із урахуванням вітчизняних та закордонних відгалужень, контактно-генетичних зв'язків і типологічних відповідностей.

",
"Бакалавр","6.020303","Філологія","93288","Українська література - 3 (література XX ст.)","Нормативні навчальні дисципліни та практика","3","4","Весняний семестр","Основні етапи, провідні закономірності та національна специфіка української літератури XX ст. Літературний процес, його напрями і художні системи, визначні представники (О.Олесь, П.Тичина, В.Винниченко, Леся Українка, О.Кобилянська, Микола Хвильовий, М.Куліш, А.Дімаров, Б.Харчук, Ю.Андрухович та ін.). Історія української літератури розглядається цілісно, із урахуванням вітчизняних та закордонних відгалужень, контактно-генетичних зв'язків і типологічних відповідностей.

",
"Бакалавр","6.020303","Філологія","93289","Світова література - 3 (література ХХ ст.)","Нормативні навчальні дисципліни та практика","3","3","Осінній семестр","Курс передбачає вивчення характерних явищ художньої літератури ХХ ст. у країнах Західної Європи, США, Латинської Америки. Аналіз літературних текстів враховує загальний культурний і філософський контекст їхнього створення. Розгляд літературного процесу ХХ ст. починається від новітніх тенденцій у європейських літературах зламу століть, художніх пошуків Дж.Джойса, В.Вулф, Д.Г.Лоуренса, М.Пруста, Ф.Кафки тощо на тлі загальної тенденції до інтелектуалізації прози. Простежуються трансформації й національні варіанти модерністського дискурсу у творчості найвиразніших його представників; поширення екзистенціалістського контексту в літературі другої половини ХХ ст., діалог і полеміка письменників різних національних літератур із світоглядними ідеями (абсурду, екзистенційного вибору тощо), втіленими у творах Ж.-П.Сартра, А.Камю. Висвітлюються напрями художніх пошуків американських письменників крізь призму проблем сучасного героя, стосунків людини і системи, взаємодії культур. Звертається увага на культурно-історичний контекст феномену нової латиноамериканської прози ХХ ст., яка розкривається у взаємодії реального і міфологічного, традиції й експерименту. Розглядається стильове та жанрове розмаїття постмодерністської прози, співіснування різних художніх тенденцій у літературі другої половини ХХ ст.

",
